,"User","Edited Articles","Bundesedit-Hit","Where?"
12983,"145.254.34.253",1,"False","none"
12984,"129.35.231.1",1,"False","none"
12985,"2003:C0:63C3:8200:E16A:1556:8E71:E498",1,"False","none"
12986,"80.130.57.6",1,"False","none"
12987,"24.226.10.99",1,"False","none"
12988,"88.130.93.190",1,"False","none"
12989,"217.91.210.121",1,"False","none"
12990,"62.47.148.238",1,"False","none"
12991,"84.176.77.94",1,"False","none"
12992,"88.76.204.144",1,"False","none"
12993,"139.18.235.208",1,"False","none"
12994,"85.178.228.36",1,"False","none"
12995,"93.193.71.117",1,"False","none"
12996,"89.50.33.36",1,"False","none"
12997,"188.103.34.156",1,"False","none"
12998,"62.158.4.62",1,"False","none"
12999,"217.227.43.236",1,"False","none"
13000,"80.128.220.79",1,"False","none"
13001,"88.70.16.193",1,"False","none"
13002,"91.57.12.51",1,"False","none"
13003,"89.57.119.96",1,"False","none"
13004,"84.130.237.79",1,"False","none"
13005,"84.169.32.107",1,"False","none"
13006,"84.176.25.230",1,"False","none"
13007,"217.81.213.100",1,"False","none"
13008,"84.56.248.124",1,"False","none"
13009,"2A02:810D:2B40:2288:0:0:0:3",1,"False","none"
13010,"188.174.80.204",1,"False","none"
13011,"213.6.75.98",1,"False","none"
13012,"82.135.93.125",1,"False","none"
13013,"84.170.76.208",1,"False","none"
13014,"24.42.177.26",1,"False","none"
13015,"80.131.214.59",1,"False","none"
13016,"91.96.185.73",1,"False","none"
13017,"77.10.146.76",1,"False","none"
13018,"89.15.238.131",1,"False","none"
13019,"80.171.32.106",1,"False","none"
13020,"204.57.107.93",1,"False","none"
13021,"80.130.67.57",1,"False","none"
13022,"88.67.18.208",1,"False","none"
13023,"77.84.170.234",1,"False","none"
13024,"80.129.10.238",1,"False","none"
13025,"80.138.114.7",1,"False","none"
13026,"194.77.48.136",1,"False","none"
13027,"89.55.149.229",1,"False","none"
13028,"80.141.188.17",1,"False","none"
13029,"95.91.241.77",1,"False","none"
13030,"87.143.44.107",1,"False","none"
13031,"85.182.65.24",1,"False","none"
13032,"89.61.116.113",1,"False","none"
13033,"2600:8801:8001:AE30:6233:4BFF:FE1A:23BD",1,"False","none"
13034,"79.214.187.35",1,"False","none"
13035,"84.140.30.230",1,"False","none"
13036,"2003:D1:DBE5:D901:EDF9:D33D:3D94:EB5",1,"False","none"
13037,"2A02:908:B46:500:6845:22E8:EA7C:23C8",1,"False","none"
13038,"93.209.243.47",1,"False","none"
13039,"84.189.67.208",1,"False","none"
13040,"77.24.175.95",1,"False","none"
13041,"91.64.115.120",1,"False","none"
13042,"5.146.45.153",1,"False","none"
13043,"80.143.211.43",1,"False","none"
13044,"109.48.70.241",1,"False","none"
13045,"217.7.196.148",1,"False","none"
13046,"91.35.56.68",1,"False","none"
13047,"69.9.133.131",1,"False","none"
13048,"213.61.128.146",1,"False","none"
13049,"217.228.67.233",1,"False","none"
13050,"217.230.173.28",1,"False","none"
13051,"84.57.11.247",1,"False","none"
13052,"82.83.59.132",1,"False","none"
13053,"217.86.113.243",1,"False","none"
13054,"80.139.158.83",1,"False","none"
13055,"78.94.127.168",1,"False","none"
13056,"84.158.125.96",1,"False","none"
13057,"84.173.89.220",1,"False","none"
13058,"2.240.75.235",1,"False","none"
13059,"89.55.123.215",1,"False","none"
13060,"91.32.125.99",1,"False","none"
13061,"83.148.19.85",1,"False","none"
13062,"91.62.203.189",1,"False","none"
13063,"62.214.15.177",1,"False","none"
13064,"62.214.15.172",1,"False","none"
13065,"217.185.30.177",1,"False","none"
13066,"2A01:C23:90EF:F300:2182:AB26:3D7E:81A6",1,"False","none"
13067,"172.178.82.142",1,"False","none"
13068,"217.253.210.18",1,"False","none"
13069,"77.185.55.12",1,"False","none"
13070,"2A02:8071:A95:3A00:1C26:D8D:81DB:55F",1,"False","none"
13071,"77.7.23.43",1,"False","none"
13072,"89.53.244.23",1,"False","none"
13073,"178.12.236.68",1,"False","none"
13074,"91.47.76.92",1,"False","none"
13075,"217.84.184.54",1,"False","none"
13076,"92.231.108.21",1,"False","none"
13077,"83.189.129.9",1,"False","none"
13078,"85.177.171.3",1,"False","none"
13079,"217.228.93.113",1,"False","none"
13080,"188.112.170.51",1,"False","none"
13081,"217.228.15.203",1,"False","none"
13082,"2A02:120B:C3CB:FF50:EC92:968D:87FF:FA60",1,"False","none"
13083,"84.58.196.66",1,"False","none"
13084,"89.92.162.154",1,"False","none"
13085,"129.187.5.225",1,"False","none"
13086,"82.83.117.245",1,"False","none"
13087,"87.79.117.86",1,"False","none"
13088,"2.203.251.28",1,"False","none"
13089,"89.247.106.48",1,"False","none"
13090,"92.225.55.224",1,"False","none"
13091,"195.93.60.144",1,"False","none"
13092,"88.70.11.55",1,"False","none"
13093,"109.41.192.205",1,"False","none"
13094,"79.196.59.68",1,"False","none"
13095,"2A02:8070:B282:6600:8027:1530:A23:ED08",1,"False","none"
13096,"91.2.229.249",1,"False","none"
13097,"92.72.141.54",1,"False","none"
13098,"84.154.12.6",1,"False","none"
13099,"82.135.96.98",1,"False","none"
13100,"217.83.87.201",1,"False","none"
13101,"178.24.147.149",1,"False","none"
13102,"84.61.10.138",1,"False","none"
13103,"62.8.61.104",1,"False","none"
13104,"207.5.150.207",1,"False","none"
13105,"80.132.19.44",1,"False","none"
13106,"80.128.244.22",1,"False","none"
13107,"93.201.5.1",1,"False","none"
13108,"62.143.48.154",1,"False","none"
13109,"92.206.68.93",1,"False","none"
13110,"62.214.22.180",1,"False","none"
13111,"77.181.254.41",1,"False","none"
13112,"93.240.100.10",1,"False","none"
13113,"217.88.20.155",1,"False","none"
13114,"84.190.67.32",1,"False","none"
13115,"85.179.163.22",1,"False","none"
13116,"88.217.54.150",1,"False","none"
13117,"91.54.173.195",1,"False","none"
13118,"88.70.33.63",1,"False","none"
13119,"89.51.17.145",1,"False","none"
13120,"91.21.176.40",1,"False","none"
13121,"93.104.69.100",1,"False","none"
13122,"77.135.87.244",1,"False","none"
13123,"84.56.172.43",1,"False","none"
13124,"85.16.14.138",1,"False","none"
13125,"217.6.55.242",1,"False","none"
13126,"77.12.252.35",1,"False","none"
13127,"87.122.50.159",1,"False","none"
13128,"84.59.235.144",1,"False","none"
13129,"87.178.123.82",1,"False","none"
13130,"84.163.139.68",1,"False","none"
13131,"217.88.116.39",1,"False","none"
13132,"2003:DC:BD6:4E00:8DA1:AED2:85A:4EB7",1,"False","none"
13133,"62.218.21.114",1,"False","none"
13134,"217.91.158.23",1,"False","none"
13135,"85.74.37.173",1,"False","none"
13136,"178.190.37.185",1,"False","none"
13137,"217.229.115.3",1,"False","none"
13138,"46.5.1.171",1,"False","none"
13139,"212.201.79.3",1,"False","none"
13140,"172.178.39.17",1,"False","none"
13141,"212.185.42.94",1,"False","none"
13142,"83.221.67.93",1,"False","none"
13143,"31.18.112.47",1,"False","none"
13144,"217.85.135.45",1,"False","none"
13145,"92.194.6.214",1,"False","none"
13146,"2A02:8109:A7BF:F140:185D:DFF7:F037:E990",1,"False","none"
13147,"2003:5B:4612:A000:6DA2:1026:42F7:1003",1,"False","none"
13148,"88.71.48.55",1,"False","none"
13149,"80.171.78.12",1,"False","none"
13150,"87.188.85.245",1,"False","none"
13151,"2.240.82.30",1,"False","none"
13152,"80.128.109.43",1,"False","none"
13153,"84.161.76.125",1,"False","none"
13154,"77.176.133.15",1,"False","none"
13155,"78.51.229.229",1,"False","none"
13156,"85.176.50.192",1,"False","none"
13157,"91.62.228.160",1,"False","none"
13158,"2003:6F:CF32:100:754F:E7FC:8F42:2E1F",1,"False","none"
13159,"62.225.77.58",1,"False","none"
13160,"84.63.199.138",1,"False","none"
13161,"141.13.170.2",1,"False","none"
13162,"212.183.45.234",1,"False","none"
13163,"84.170.65.155",1,"False","none"
13164,"178.203.243.33",1,"False","none"
13165,"91.89.43.161",1,"False","none"
13166,"178.0.13.103",1,"False","none"
13167,"217.82.249.66",1,"False","none"
13168,"93.219.247.82",1,"False","none"
13169,"188.110.0.36",1,"False","none"
13170,"87.183.144.92",1,"False","none"
13171,"194.55.218.18",1,"False","none"
13172,"134.2.241.132",1,"False","none"
13173,"80.133.53.25",1,"False","none"
13174,"83.109.190.20",1,"False","none"
13175,"217.226.153.48",1,"False","none"
13176,"88.76.38.156",1,"False","none"
13177,"91.46.42.180",1,"False","none"
13178,"95.222.29.209",1,"False","none"
13179,"84.44.195.135",1,"False","none"
13180,"31.212.7.254",1,"False","none"
13181,"146.185.5.211",1,"False","none"
13182,"81.189.28.172",1,"False","none"
13183,"217.234.127.43",1,"False","none"
13184,"91.44.218.109",1,"False","none"
13185,"91.17.4.101",1,"False","none"
13186,"87.123.87.59",1,"False","none"
13187,"87.178.19.98",1,"False","none"
13188,"217.91.146.159",1,"False","none"
13189,"80.187.110.31",1,"False","none"
13190,"79.251.74.154",1,"False","none"
13191,"160.62.10.13",1,"False","none"
13192,"78.55.251.128",1,"False","none"
13193,"83.236.13.248",1,"False","none"
13194,"217.83.180.43",1,"False","none"
13195,"89.53.29.127",1,"False","none"
13196,"2001:638:804:2090:258F:23EE:767C:9442",1,"False","none"
13197,"87.144.23.161",1,"False","none"
13198,"62.178.43.18",1,"False","none"
13199,"217.225.95.132",1,"False","none"
13200,"2003:51:AC33:D500:8985:9E0F:241D:6D0A",1,"False","none"
13201,"78.42.228.245",1,"False","none"
13202,"92.226.81.216",1,"False","none"
13203,"212.185.59.210",1,"False","none"
13204,"79.217.29.239",1,"False","none"
13205,"46.169.76.59",1,"False","none"
13206,"79.247.88.115",1,"False","none"
13207,"85.182.77.200",1,"False","none"
13208,"84.134.234.8",1,"False","none"
13209,"69.65.43.39",1,"False","none"
13210,"84.128.171.64",1,"False","none"
13211,"84.135.35.50",1,"False","none"
13212,"87.78.135.169",1,"False","none"
13213,"87.122.87.61",1,"False","none"
13214,"80.145.100.76",1,"False","none"
13215,"84.141.71.104",1,"False","none"
13216,"84.141.39.132",1,"False","none"
13217,"2A02:8109:43F:7940:E53E:AFC:7F7D:499A",1,"False","none"
13218,"62.218.64.65",1,"False","none"
13219,"87.178.18.43",1,"False","none"
13220,"88.76.129.82",1,"False","none"
13221,"84.146.85.105",1,"False","none"
13222,"134.93.42.128",1,"False","none"
13223,"91.9.244.96",1,"False","none"
13224,"217.86.106.34",1,"False","none"
13225,"195.243.22.35",1,"False","none"
13226,"212.12.32.70",1,"False","none"
13227,"178.200.48.214",1,"False","none"
13228,"212.114.228.76",1,"False","none"
13229,"87.78.115.198",1,"False","none"
13230,"80.143.83.140",1,"False","none"
13231,"68.42.66.200",1,"False","none"
13232,"2003:80:AE39:98A3:A089:87FB:9D0A:4B10",1,"False","none"
13233,"217.255.12.4",1,"False","none"
13234,"168.216.76.163",1,"False","none"
13235,"87.180.91.109",1,"False","none"
13236,"2001:7D8:8012:183:E839:9708:10FB:CD45",1,"False","none"
13237,"84.191.82.85",1,"False","none"
13238,"62.206.105.66",1,"False","none"
13239,"93.207.4.204",1,"False","none"
13240,"2A02:8109:A0C0:1C3C:A479:8FF:6C7B:D991",1,"False","none"
13241,"194.171.184.19",1,"False","none"
13242,"93.206.45.49",1,"False","none"
13243,"84.190.89.7",1,"False","none"
13244,"93.217.31.16",1,"False","none"
13245,"70.58.186.139",1,"False","none"
13246,"2001:4DD4:3BA2:0:258C:D7C8:EA07:9072",1,"False","none"
13247,"84.60.194.52",1,"False","none"
13248,"84.139.104.36",1,"False","none"
13249,"217.246.27.93",1,"False","none"
13250,"2A01:C23:6C17:CB00:8416:8376:F0B6:B1DD",1,"False","none"
13251,"84.167.136.42",1,"False","none"
13252,"88.153.7.171",1,"False","none"
13253,"2.202.0.12",1,"False","none"
13254,"62.104.204.68",1,"False","none"
13255,"84.175.66.48",1,"False","none"
13256,"80.121.15.202",1,"False","none"
13257,"85.178.97.197",1,"False","none"
13258,"84.189.74.162",1,"False","none"
13259,"93.220.103.61",1,"False","none"
13260,"91.67.148.163",1,"False","none"
13261,"82.82.130.42",1,"False","none"
13262,"188.174.110.99",1,"False","none"
13263,"62.180.26.152",1,"False","none"
13264,"88.156.227.17",1,"False","none"
13265,"37.24.154.51",1,"False","none"
13266,"46.115.102.59",1,"False","none"
13267,"217.83.11.72",1,"False","none"
13268,"193.202.26.66",1,"False","none"
13269,"2003:45:4B08:8C41:7542:E8DB:3CE3:8977",1,"False","none"
13270,"91.47.168.152",1,"False","none"
13271,"80.134.83.115",1,"False","none"
13272,"84.151.78.165",1,"False","none"
13273,"172.183.118.25",1,"False","none"
13274,"145.254.34.172",1,"False","none"
13275,"188.46.170.172",1,"False","none"
13276,"84.154.252.30",1,"False","none"
13277,"46.244.219.8",1,"False","none"
13278,"84.185.253.20",1,"False","none"
13279,"91.55.239.104",1,"False","none"
13280,"217.166.250.66",1,"False","none"
13281,"93.220.22.62",1,"False","none"
13282,"84.161.82.12",1,"False","none"
13283,"62.40.88.102",1,"False","none"
13284,"93.210.123.15",1,"False","none"
13285,"46.244.186.42",1,"False","none"
13286,"217.84.219.175",1,"False","none"
13287,"212.6.78.76",1,"False","none"
13288,"132.187.95.73",1,"False","none"
13289,"84.187.161.10",1,"False","none"
13290,"195.244.232.90",1,"False","none"
13291,"84.162.78.128",1,"False","none"
13292,"141.48.223.1",1,"False","none"
13293,"84.169.222.50",1,"False","none"
13294,"91.49.221.242",1,"False","none"
13295,"141.53.191.44",1,"False","none"
13296,"83.129.42.246",1,"False","none"
13297,"80.134.52.140",1,"False","none"
13298,"84.175.24.72",1,"False","none"
13299,"217.85.142.159",1,"False","none"
13300,"80.226.24.6",1,"False","none"
13301,"91.65.160.81",1,"False","none"
13302,"80.226.24.2",1,"False","none"
13303,"80.226.24.9",1,"False","none"
13304,"213.39.142.29",1,"False","none"
13305,"84.141.11.62",1,"False","none"
13306,"78.52.101.253",1,"False","none"
13307,"79.198.136.43",1,"False","none"
13308,"86.56.157.200",1,"False","none"
13309,"217.83.51.133",1,"False","none"
13310,"217.82.57.142",1,"False","none"
13311,"172.179.162.71",1,"False","none"
13312,"89.1.208.94",1,"False","none"
13313,"77.178.54.124",1,"False","none"
13314,"93.209.85.77",1,"False","none"
13315,"85.179.21.236",1,"False","none"
13316,"85.180.56.192",1,"False","none"
13317,"83.135.162.86",1,"False","none"
13318,"89.245.4.13",1,"False","none"
13319,"84.227.79.150",1,"False","none"
13320,"81.209.26.160",1,"False","none"
13321,"2A02:8108:2700:3E78:6151:E0E8:81B5:9114",1,"False","none"
13322,"221.128.126.3",1,"False","none"
13323,"85.181.22.131",1,"False","none"
13324,"85.182.78.187",1,"False","none"
13325,"83.135.61.247",1,"False","none"
13326,"130.60.28.29",1,"False","none"
13327,"2A02:908:C32:E0C0:243B:46A5:AC2C:471B",1,"False","none"
13328,"80.139.81.207",1,"False","none"
13329,"91.60.54.210",1,"False","none"
13330,"87.158.204.55",1,"False","none"
13331,"2003:73:8E3B:BF85:ADF8:AFD6:F2EE:A1E9",1,"False","none"
13332,"80.139.17.117",1,"False","none"
13333,"46.78.94.95",1,"False","none"
13334,"80.129.105.78",1,"False","none"
13335,"91.52.240.3",1,"False","none"
13336,"92.226.36.201",1,"False","none"
13337,"88.65.169.245",1,"False","none"
13338,"213.182.102.98",1,"False","none"
13339,"80.129.92.218",1,"False","none"
13340,"92.78.131.60",1,"False","none"
13341,"85.181.220.1",1,"False","none"
13342,"217.87.155.246",1,"False","none"
13343,"84.172.104.45",1,"False","none"
13344,"84.44.153.170",1,"False","none"
13345,"83.78.53.26",1,"False","none"
13346,"212.144.64.154",1,"False","none"
13347,"84.60.100.49",1,"False","none"
13348,"145.254.33.107",1,"False","none"
13349,"47.64.10.150",1,"False","none"
13350,"88.72.236.231",1,"False","none"
13351,"87.182.57.211",1,"False","none"
13352,"93.198.232.11",1,"False","none"
13353,"24.45.114.185",1,"False","none"
13354,"217.2.104.50",1,"False","none"
13355,"62.224.29.55",1,"False","none"
13356,"46.5.205.228",1,"False","none"
13357,"80.134.63.116",1,"False","none"
13358,"79.241.15.67",1,"False","none"
13359,"84.135.244.44",1,"False","none"
13360,"84.188.173.70",1,"False","none"
13361,"80.187.96.59",1,"False","none"
13362,"84.188.182.85",1,"False","none"
13363,"77.190.5.70",1,"False","none"
13364,"109.250.2.49",1,"False","none"
13365,"217.2.226.18",1,"False","none"
13366,"93.104.191.83",1,"False","none"
13367,"84.189.47.43",1,"False","none"
13368,"80.226.1.18",1,"False","none"
13369,"80.226.1.17",1,"False","none"
13370,"77.12.150.18",1,"False","none"
13371,"132.195.72.40",1,"False","none"
13372,"84.56.109.112",1,"False","none"
13373,"95.222.26.186",1,"False","none"
13374,"89.61.161.174",1,"False","none"
13375,"88.68.107.78",1,"False","none"
13376,"213.184.224.43",1,"False","none"
13377,"212.51.10.21",1,"False","none"
13378,"84.138.59.215",1,"False","none"
13379,"2A05:3E00:C:5:0:0:0:10F5",1,"False","none"
13380,"82.83.121.201",1,"False","none"
13381,"80.145.106.57",1,"False","none"
13382,"109.91.84.185",1,"False","none"
13383,"134.76.63.190",1,"False","none"
13384,"217.228.113.80",1,"False","none"
13385,"2003:C0:53CA:9BFA:E827:51D3:25B0:4432",1,"False","none"
13386,"87.178.59.180",1,"False","none"
13387,"2003:6F:8F00:7901:60B8:674F:EB2A:9757",1,"False","none"
13388,"91.97.235.69",1,"False","none"
13389,"77.182.13.6",1,"False","none"
13390,"77.23.184.41",1,"False","none"
13391,"79.221.158.75",1,"False","none"
13392,"84.59.14.244",1,"False","none"
13393,"77.11.55.107",1,"False","none"
13394,"84.161.179.74",1,"False","none"
13395,"93.193.71.208",1,"False","none"
13396,"141.70.120.74",1,"False","none"
13397,"2003:E4:5BE1:C300:59E2:BC86:7F8D:FB6D",1,"False","none"
13398,"92.77.14.250",1,"False","none"
13399,"79.207.220.71",1,"False","none"
13400,"217.110.45.10",1,"False","none"
13401,"78.52.226.90",1,"False","none"
13402,"188.109.4.55",1,"False","none"
13403,"92.229.36.16",1,"False","none"
13404,"217.231.133.1",1,"False","none"
13405,"217.232.75.165",1,"False","none"
13406,"87.162.20.154",1,"False","none"
13407,"217.185.85.217",1,"False","none"
13408,"62.220.96.237",1,"False","none"
13409,"193.24.32.51",1,"False","none"
13410,"84.180.53.150",1,"False","none"
13411,"87.78.132.94",1,"False","none"
13412,"87.184.80.123",1,"False","none"
13413,"87.151.231.1",1,"False","none"
13414,"83.236.183.70",1,"False","none"
13415,"217.255.19.53",1,"False","none"
13416,"131.220.116.9",1,"False","none"
13417,"5.146.16.166",1,"False","none"
13418,"217.95.168.71",1,"False","none"
13419,"213.54.76.58",1,"False","none"
13420,"217.82.140.214",1,"False","none"
13421,"217.249.126.63",1,"False","none"
13422,"130.75.180.58",1,"False","none"
13423,"84.158.15.18",1,"False","none"
13424,"93.212.108.47",1,"False","none"
13425,"217.229.28.1",1,"False","none"
13426,"188.63.9.58",1,"False","none"
13427,"88.67.22.112",1,"False","none"
13428,"84.146.75.205",1,"False","none"
13429,"84.183.162.72",1,"False","none"
13430,"80.147.201.18",1,"False","none"
13431,"91.11.105.74",1,"False","none"
13432,"62.218.85.2",1,"False","none"
13433,"84.60.196.156",1,"False","none"
13434,"136.221.70.159",1,"False","none"
13435,"89.52.181.213",1,"False","none"
13436,"83.124.26.204",1,"False","none"
13437,"87.122.3.52",1,"False","none"
13438,"130.83.244.131",1,"False","none"
13439,"84.191.168.92",1,"False","none"
13440,"78.43.164.216",1,"False","none"
13441,"84.175.218.70",1,"False","none"
13442,"145.254.53.34",1,"False","none"
13443,"217.187.81.191",1,"False","none"
13444,"70.67.139.193",1,"False","none"
13445,"91.20.4.179",1,"False","none"
